PLAYER_CODE,PLAYER_NAME,TOTAL_PENALTIES,AVERAGE_OVERALL_RATING
23792,Steven Davis,1872,75.1212121212121
23793,Stuart Taylor,700,70.375
23794,Thomas Sorensen,905,73.4285714285714
23806,Peter Whittingham,1919,71.56
23813,Maik Taylor,457,71.4545454545455
23818,Matthew Upson,1303,74.6428571428571
23819,Mikael Forssell,1314,70.3125
23823,Daniel Fox,1482,66.6785714285714
23837,Scott Dann,1048,72.0666666666667
23839,Sone Aluko,1836,69.4074074074074
23849,Mark Gower,890,65.0526315789474
23853,Walter Pandiani,691,74.9
23864,Cleveland Taylor,594,61.7142857142857
23866,Andrew Keogh,1812,68.4230769230769
23869,Jerel Ifil,249,60.0
23881,Alan Tate,575,65.6956521739131
23882,Leon Britton,1083,71.05
23889,Aaron Mokoena,412,71.625
23891,Owain Tudor Jones,1084,61.7
23913,Tugay Kerimoglou,308,73.0
23916,Morten Gamst Pedersen,2251,73.8275862068966
23918,Peter Enckelman,395,65.3
23921,Ryan Nelsen,550,76.8
23922,Steven Reid,1116,71.2222222222222
23927,El Hadji Diouf,1300,72.7368421052632
23930,Jaroslaw Fojut,1010,65.6
23931,Joey O'Brien,1356,69.2
23932,Jussi Jaaskelainen,1152,74.4814814814815
23933,Kevin Nolan,1959,72.6296296296296
23934,Kevin Davies,1808,70.2173913043478
23936,Ricardo Vaz Te,1705,69.8260869565217
23937,Ricardo Gardner,612,71.5555555555556
23939,Tal Ben Haim,1196,71.6086956521739
23946,Bryan Hughes,357,64.8333333333333
23947,Goncalo Brandao,1503,69.1153846153846
23949,Darren Bent,2442,77.71875
23950,Dean Kiely,180,70.3333333333333
23951,Dennis Rommedahl,1081,68.8333333333333
23953,Hermann Hreidarsson,265,68.0
23954,Jerome Thomas,1163,71.16
23979,Robert Elliot,769,66.0909090909091
23983,Geremi,512,74.1428571428571
23984,Carlo Cudicini,904,73.1428571428571
23986,Filipe Oliveira,400,67.4285714285714
23987,Joe Keenan,167,59.6666666666667
23988,Lassana Diarra,1559,79.9642857142857
23991,Scott Sinclair,2241,73.3103448275862
23997,Bjarni Vidarsson,579,62.3571428571429
23998,David Weir,470,71.75
23999,Gary Naysmith,578,65.7
24000,Iain Turner,590,63.8
24001,James Beattie,1233,67.0
24002,James McFadden,2082,71.2142857142857
24003,James Vaughan,2265,70.9393939393939
24004,Joseph Yobo,629,77.0769230769231
24005,Lee Carsley,392,73.3333333333333
24006,Leon Osman,1711,76.0384615384615
24011,Mikel Arteta,2752,81.0909090909091
24013,Per Kroeldrup,857,74.4375
24020,Simon Davies,927,73.8235294117647
24022,Terry Dunfield,729,60.0769230769231
24023,Tony Hibbert,614,73.0625
24024,Alan O'Brien,373,63.7142857142857
24037,Collins John,528,69.2222222222222
24040,Simon King,369,57.25
24064,Kieren Westwood,791,72.0434782608696
24077,David Buchanan,944,58.8095238095238
24099,Hurtado Perez Moises,744,70.5714285714286
24101,Heidar Helguson,1372,69.625
24104,Jaroslav Drobny,999,77.48
24105,Liam Rosenior,1015,68.1818181818182
24111,Tomasz Radzinski,195,67.3333333333333
24114,Robert Milsom,1279,60.5909090909091
24116,Boudewijn Zenden,344,74.0
24118,Sean Clohessy,1063,58.3684210526316
24122,Alexandre Bonnet,1117,67.3529411764706
24123,Jonathan De Guzman,2067,75.4333333333333
24130,John Arne Riise,1553,76.3181818181818
24131,Jose Miguel Josemi,435,70.7142857142857
24132,Mohamed Lamine Sissoko,2287,76.1176470588235
24133,Salif Diao,310,67.5
24134,Sami Hyypiae,584,79.0
24136,Stephen Warnock,1531,71.3461538461538
24137,Steve Finnan,313,77.25
24138,Daniel Halfar,1612,69.8064516129032
24147,Ben Foster,836,77.05
24148,Darren Fletcher,1806,77.8275862068966
24149,Floribert Ngalula,220,60.0
24150,John O'Shea,1023,76.4736842105263
24154,Ryan Giggs,1563,81.4444444444444
24155,Tom Heaton,579,68.5263157894737
24156,Darron Gibson,1237,73.5714285714286
24157,Fraizer Campbell,1685,72.4230769230769
24159,Adam Johnson,1601,76.5
24160,Aiyegbeni Yakubu,1611,74.6
24161,Andrew Taylor,858,67.0833333333333
24162,Anthony McMahon,1401,64.4444444444444
24163,Chris Riggott,406,70.125
24166,David Wheater,636,70.6842105263158
24167,Emanuel Pogatetz,1639,72.8235294117647
24168,Salva Ballesta,426,73.8333333333333
24169,Fabio Rochemback,530,75.0
24171,James Morrison,1550,72.5833333333333
24183,Matthew Bates,819,63.55
24190,Stuart Parnaby,572,66.1666666666667
24205,Joey Barton,2324,75.7333333333333
24208,Micah Richards,1859,78.2285714285714
24209,Nedum Onuoha,1377,74.4230769230769
24210,Nicky Weaver,570,64.5625
24211,Richard Dunne,1043,76.0952380952381
24212,Stephen Jordan,474,65.4545454545455
24213,Stephen Ireland,1974,76.2333333333333
24216,Sylvain Distin,1075,77.1904761904762
24217,Emre Belozoglu,2150,77.6923076923077
24223,Scott Parker,2168,78.7586206896552
24224,Shay Given,1250,78.4444444444444
24225,Shola Ameobi,1631,70.5454545454546
24226,Stephen Carr,714,73.5833333333333
24227,Steve Harper,891,71.0
24228,Steven Taylor,1212,75.8695652173913
24229,Tim Krul,885,74.7272727272727
24230,Titus Bramble,627,73.1428571428571
24234,David Edgar,1204,65.4193548387097
24235,Leonardo Bonucci,2355,77.4318181818182
24255,Matthew Lockwood,606,60.1111111111111
24260,Craig Easton,823,60.2857142857143
24275,Simon Ramsden,539,57.1333333333333
24336,Andrew O'Brien,478,70.3333333333333
24341,Jan Mucha,501,68.2666666666667
24364,Allan Russell,128,63.0
24368,Jamie Ashdown,590,67.0
24372,Matthew Taylor,2056,72.3448275862069
24373,Richard Hughes,672,65.8333333333333
24374,Valery Mezague,735,65.75
24381,Marc Pugh,1737,64.0
24383,Diego Castro,1507,74.5263157894737
24385,Abel Aguilar,1649,72.2857142857143
24391,Michele Fini,529,69.375
24393,Gary O'Neil,2210,69.5454545454546
24399,Ben Alnwick,524,64.2222222222222
24403,Michele Canini,1627,73.0606060606061
24405,Daniele Conti,2925,74.7027027027027
24408,Danny Collins,802,67.7826086956522
24409,Antonio Langella,573,74.75
24410,Daryl Murphy,2559,68.4117647058824
24411,Dean Whitehead,2107,72.1724137931034
24412,Diego Luis Breijo Lopez,383,70.4
24414,Francesco Pisano,1521,72.6857142857143
24415,David Suazo,738,78.5
24422,Paulo Cesar,647,70.2
24423,Damian Tixier,456,61.625
24435,Liam Lawrence,2329,68.2857142857143
24436,Siqueira De Olivera Luciano,1225,71.3888888888889
24439,Martin Woods,927,63.8695652173913
24440,Marco Malago,346,65.0
24443,Andrea Mantovani,892,71.3888888888889
24446,Nyron Nosworthy,939,67.5454545454546
24448,Sergio Pellissier,2705,74.4705882352941
24449,Stephen Elliott,888,66.5
24450,Victor Obinna,2079,71.8387096774194
24452,Steven Caldwell,1054,70.35
24453,Franco Semioli,874,73.25
24454,Lorenzo Squizzi,816,68.0909090909091
24455,Stuart Holden,1262,71.7894736842105
24456,Simone Tiribocchi,1147,72.6666666666667
24457,Andrea Zanchetta,310,76.0
24459,Sergio Bernardo Almiron,2099,74.0689655172414
24464,Antonio Busce,532,67.5555555555556
24469,Alex Baptiste,826,67.1363636363636
24475,Giles Coke,1903,63.5333333333333
24484,Stefano Lucchini,1216,73.3666666666667
24491,Nicola Pozzi,1853,71.6153846153846
24492,Francesco Pratali,747,67.0
24493,Andrea Raggi,1455,72.64
24494,Cesar Sanchez,440,76.1
24499,Valeri Bojinov,1739,72.5833333333333
24500,Davide Brivio,1462,69.2258064516129
24501,Guilherme Do Prado,1328,66.9047619047619
24502,Marco Donadel,2082,71.5945945945946
24503,Sebastian Frey,835,78.5909090909091
24504,Alessandro Gamberini,1304,76.88
24506,Martin Joergensen,1252,71.2941176470588
24507,Riccardo Montolivo,3189,80.4761904761905
24509,Anthony Gardner,762,69.3888888888889
24516,Emil Hallfredsson,1822,71.7777777777778
24527,Marton Fulop,458,71.8888888888889
24528,Michael Brown,1172,66.45
24531,Michael Dawson,1205,78.16
24536,Manuel Pasqual,1906,74.5945945945946
24546,Michele Pazienza,1210,70.8
24549,Giampaolo Pazzini,2855,78.1714285714286
24575,Andy Kirk,304,64.25
24579,Mark Bunn,943,67.2727272727273
24583,Bradley Johnson,2698,69.5384615384615
24590,Ricardo,677,67.8
24591,Ricardo,558,74.0
24612,Fernando,521,74.5714285714286
24618,Izzy Iriekpen,188,59.5
24621,Geir Ludvig Fevang,1196,64.3333333333333
24622,Federico Balzaretti,1972,74.7575757575758
24624,Marcelo Zalayeta,459,74.8571428571429
24625,Tommy Elphick,724,63.9545454545455
24630,Noe Pamarot,797,70.2
24632,Paul Stalteri,480,71.5
24634,Radek Cerny,552,66.9285714285714
24635,Robbie Keane,3081,79.4615384615385
24653,Sean Davis,566,74.0
24655,Teemu Tainio,926,72.8571428571429
24656,Tom Huddlestone,1880,76.8518518518519
24658,Curtis Davies,1113,74.5
24661,Diomansy Kamara,430,73.1428571428571
24663,Jason Koumas,817,68.5454545454545
24664,Jonathan Greening,1241,67.1578947368421
24676,David Edwards,1478,65.5714285714286
24693,Simeon Jackson,1897,65.037037037037
24694,"Matthew Gilks,18",385,66.125
24698,Grant Holt,2524,69.6875
24701,Rory McArdle,652,61.8823529411765
24705,Dean Holden,339,59.75
24728,Paul Robinson,1317,67.3793103448276
24737,Zoltan Gera,1878,74.4230769230769
24740,Anton Ferdinand,842,72.9333333333333
24741,Bobby Zamora,2071,74.1153846153846
24742,Christian Dailly,462,67.7142857142857
24744,Daniel Gabbidon,952,69.6111111111111
24747,Hayden Mullins,1082,68.95
24751,James Collins,1061,74.55
24753,Jeremie Aliadiere,858,73.3076923076923
24754,Jobi McAnuff,1378,69.32
24772,Marlon Harewood,1290,67.1052631578947
24773,Matthew Etherington,1053,76.5333333333333
24780,Nigel Reo-Coker,1852,69.1395348837209
24781,Paul Konchesky,1092,70.5
24788,Brian Jensen,635,63.4782608695652
24789,Lazaros Christodoulopoulos,1972,72.741935483871
24791,Cristian Molinaro,1822,72.3793103448276
24792,Daniele Portanova,969,74.2105263157895
24793,Daniele Gastaldello,1119,73.3333333333333
24800,Yossi Benayoun,1227,78.3529411764706
24807,Paulo Sousa,503,66.8571428571429
24813,Jamie Smith,873,68.0
24839,Gary Teale,939,64.0
24841,Henri Camara,358,75.3333333333333
24843,Jimmy Bullard,774,75.0
24845,Lee McCulloch,1808,66.0
24846,Leighton Baines,2572,81.03125
24848,Massimo Marazzina,451,69.6666666666667
24852,Luis Garcia,1212,74.125
24854,Simone Vergassola,1269,69.5
24886,Michael Pollitt,782,66.5
24890,Ryan Taylor,1029,72.2380952380952
24899,Mike Williamson,1508,71.3225806451613
24903,Russell Martin,1416,68.9130434782609
24915,Ikechi Anya,1246,66.2857142857143
24932,Tonel,836,73.0
24948,Ashley Williams,1005,73.875
24952,Adam Le Fondre,2554,68.0
24970,Cristian Zapata,1869,76.2926829268293
24978,Barry Ferguson,1308,73.4444444444444
24983,Gunnar Nielsen,597,61.5333333333333
24984,Graeme Smith,184,61.875
24985,Graeme Smith,198,62.8571428571429
25005,Paul Scharner,815,75.0666666666667
25015,Bjoern Helge Riise,1896,67.96875
25018,Heinz Mueller,621,73.0555555555556
25070,David Fox,1482,65.0
25075,Craig Gardner,1767,73.0833333333333
25108,Paulo Sergio,793,68.3846153846154
25128,Stephen O'Donnell,367,60.5
25131,Sean Dillon,1028,62.8333333333333
25150,Lee Cattermole,1595,74.16
25156,Ali Al-Habsi,1307,73.34375
25160,Hussein Yasser,314,64.2857142857143
25166,David Graham,408,57.8333333333333
25199,Yves Makaba-Makalamby,140,63.7142857142857
25253,Dickson Etuhu,1109,67.6551724137931
25255,Michal Papadopoulos,1116,67.5263157894737
25257,Mathieu Beda,562,66.5
25259,Simon Cziommer,1459,68.952380952381
25260,Christian Schwegler,832,66.3333333333333
25329,Jesper Hansen,448,63.4375
25336,Soeren Larsen,979,70.0
25337,Cristiano Lucarelli,729,76.8
25338,Marco Rossi,793,65.6190476190476
25342,Benjani Mwaruwari,713,75.6363636363636
25347,Oscar Gonzalez,1820,74.5
25364,Andreas Goerlitz,1026,67.1666666666667
25365,Andreas Ottl,917,71.0666666666667
25366,Claudio Pizarro,2267,79.5172413793104
25374,Paulo Jorge,187,69.3333333333333
25382,Scott Brown,2269,74.3870967741936
25393,Emile Lokonda Mpenza,296,68.8
25411,Steven Thompson,1153,67.1111111111111
25415,David Jones,1476,69.0
25416,Jonathan Hayes,1322,67.7857142857143
25419,Ladji Keita,523,66.625
25421,Jamie O'Hara,1539,69.3076923076923
25434,"Neil McCann,22",209,67.0
25462,Victor Casadesus,2250,72.3636363636364
25465,Ibrahima Gueye,506,64.4545454545455
25479,Francesco Scardina,297,62.625
25483,Christian Schulz,1448,74.3333333333333
25496,Dimitri Payet,2168,79.2758620689655
25499,Nicolas Frutos,419,78.0
25505,David Elebert,411,60.0666666666667
25515,Mamadou Niang,847,76.4545454545455
25517,Papa Bouba Diop,780,75.3636363636364
25518,Habib Beye,581,75.2222222222222
25519,Boukari Drame,1616,70.6666666666667
25521,Pape Diakhate,864,70.75
25522,Omar Daf,533,67.8181818181818
25524,Frank Rost,498,80.625
25525,Siaka Tiene,897,71.1764705882353
25526,Andrea Ranocchia,1762,77.1777777777778
25535,Ali Boussaboun,296,66.0
25537,Marouane Chamakh,2966,76.4594594594595
25538,Youssouf Hadji,875,72.5384615384615
25539,Badr El Kaddouri,98,70.0
25540,Vincent Enyeama,1125,78.4666666666667
25541,Taye Taiwo,968,73.3076923076923
25543,John Utaka,1204,75.6875
25549,Christian Obodo,966,71.8
25550,Peter Odemwingie,1775,74.6
25551,Bartholomew Ogbeche,1575,67.5833333333333
25560,Guirane N'Daw,1207,67.55
25563,Carlos Kameni,740,78.2272727272727
25565,Thimothee Atouba,575,69.3636363636364
25571,Achille Emana,2193,75.0
25572,Jean Makoun,1194,76.1363636363636
25574,Pierre Webo,1550,75.0869565217391
25575,Pierre Boya,324,65.3333333333333
25579,David Robertson,895,61.5882352941176
25581,Manuel Belleri,420,70.5
25583,Kevin Smith,232,58.0
25584,Cribari,724,68.4
25587,Lorenzo De Silvestri,1795,73.7575757575758
25588,Fabio Firmani,390,70.8333333333333
25594,Stefano Mauri,2645,78.6
25595,Gaby Mudingayi,1380,72.6956521739131
25597,Goran Pandev,3061,77.5853658536585
25598,Tommaso Rocchi,1518,74.9
25600,Rory Fallon,1392,61.2272727272727
25604,Roberto,204,67.6666666666667
25611,Morten Duncan Rasmussen,2210,69.0967741935484
25612,Rick Hoogendorp,198,64.6666666666667
25617,Wesley,1266,71.0625
25619,Bertin Tomou,336,61.6
25625,Jamie Mole,240,60.8
25628,Marco Caligiuri,1894,69.9032258064516
25636,Orlando Dos Santos Costa,328,61.8571428571429
25640,Anthony Lurling,1595,68.5454545454545
25642,Kaba Diawara,334,63.8
25643,Georgios Samaras,1750,71.8461538461538
25644,Martin Latka,1682,71.8846153846154
25655,Hossam Ghaly,1080,69.0666666666667
25657,Ismael Bangoura,1225,68.4705882352941
25659,Fode Mansare,396,72.8333333333333
25661,Pascal Feindouno,613,74.375
25664,Dianbobo Balde,337,70.375
25666,Victor Anichebe,1311,72.3636363636364
25667,Martin Olsson,1123,71.875
25668,Rory Delap,847,67.3571428571429
25674,Dougie Imrie,1287,60.9
25693,Nelson Benitez,492,69.0
25730,Jonathan Jager,382,68.5
25735,Juan Pablo Carrizo,693,74.88
25749,Tom Caluwe,328,67.5
25751,Danijel Milicevic,1896,69.0322580645161
25753,Ezequiel Luna,634,66.5882352941177
25759,Gonzalo Higuain,2689,83.4444444444445
25760,Massimo Colomba,316,62.0
25766,Paulinho,126,69.0
25770,Damir Dzombic,108,57.0
25771,Reto Zanni,295,65.0
25772,Zdravko Kuzmanovic,3799,74.7843137254902
25773,Ivan Rakitic,1972,79.2307692307692
25779,Marcel Herzog,645,59.9565217391304
25782,Cesar Fernando,361,59.4285714285714
25789,Juan Pablo Garat,294,56.3333333333333
25790,Jiri Koubsky,367,62.6666666666667
25791,Mijat Maric,1631,68.8636363636364
25792,Philippe Montandon,456,59.375
25793,Marc Zellweger,256,57.0
25794,Davide Calla,1764,63.1851851851852
25795,Pascal Cerrone,130,60.0
25796,Juergen Gjasula,1538,65.9565217391304
25797,David Marazzi,340,57.6666666666667
25798,Bruno Lazaroni,272,66.0
25802,Henri Siqueira-Barras,188,56.8
25804,Selver Hodzic,156,61.3333333333333
25806,Silvan Aegerter,419,65.8571428571429
25809,Nelson Ferreira,1887,65.2962962962963
25811,Johnny Leoni,502,68.5714285714286
25812,Marc Schneider,528,66.0
25813,Florian Stahel,1455,62.25
25815,Steve von Bergen,763,71.5333333333333
25816,Almen Abdi,1731,70.8076923076923
25818,Gokhan Inler,2070,78.5
25819,Raffael,2201,78.2258064516129
25823,Sergio Bastida,314,63.2
25824,Alexandre Alphonse,1297,65.5789473684211
25830,Jonathan Parr,1327,67.0357142857143
25835,Kim Jaggy,360,62.75
25836,Roland Schwegler,363,66.6
25837,Antonio Carlos Dos Santos,379,70.6
25839,Michel Renggli,1162,62.7058823529412
25840,Veroljub Salatic,1768,67.6538461538462
25843,Scott Lee Sutter,824,64.05
25849,Mobulu M'Futi,303,56.5
25852,Jean Francois Bedenik,238,63.625
25856,Kader Mangane,1140,73.25
25859,Matar Coly,286,62.3333333333333
25860,Raphael Nuzzolo,1076,63.7619047619048
25863,Bastien Geiger,406,54.3333333333333
25879,Nicolas Marazzi,387,61.5714285714286
25905,Ricardo Silva,440,67.6363636363636
25906,Ze Manuel,440,72.6666666666667
25908,Cadu,164,69.0
25913,Helder Rosario,771,67.5714285714286
25915,Igor Rocha,308,60.5714285714286
25920,Bruno Alves,2015,79.6206896551724
25921,Pepe,1089,83.5294117647059
25922,Marek Cech,1134,70.625
25923,Raul Meireles,1893,79.25
25924,Paulo Assuncao,910,75.9230769230769
25925,Jose Bosingwa,2025,75.5333333333333
25926,Alan,2460,75.7352941176471
25927,Jorginho,549,72.25
25929,Bruno Moraes,676,69.4545454545455
25930,Hugo Leal,807,71.0
25933,Guga,195,64.3333333333333
25935,Derlei,368,75.4
25942,Rui Sacramento,121,63.25
25947,Marco Woelfli,492,67.4545454545455
25948,Steve Gohouri,423,68.1111111111111
25951,Mario Raimondi,889,63.3846153846154
25952,Carlos Varela,264,66.5
25957,Igor de Camargo,2136,73.1290322580645
25958,Ibad Muhamadu,114,60.0
25962,Joao Pedro,228,60.3333333333333
25975,Steven Jennings,1298,63.5217391304348
25977,Morten Skoubo,993,66.9375
25984,Daniel Agger,2342,81.1470588235294
25986,Nilmar,560,79.75
25990,Joao Pereira,1752,76.3703703703704
25993,Rui Nereu,160,65.6
25994,Leo,1217,71.1176470588235
25995,Ricardo Rocha,372,69.5
25997,Georgios Karagounis,1573,73.4285714285714
25998,Nuno Assis,500,74.1428571428571
26002,Kenneth Vermeer,1047,75.4827586206897
26003,Hans Vonk,62,69.0
26004,Emanuel Boakye,569,63.3
26005,Thomas Vermaelen,2176,79.6060606060606
26010,Jeffrey Sarpong,813,65.8666666666667
26014,Victor Hugo Montano,1552,70.2608695652174
26015,Philippe Delaye,195,65.3333333333333
26016,Michael Timisela,713,63.25
26022,Xavier Collin,312,67.4
26027,Martial Robin,464,62.125
26028,Romain Rocchi,1158,67.3529411764706
26029,Rodrigo Lacerda,579,62.2
26040,Djamel Abdoun,1800,71.375
26044,Krisztian Vadocz,1737,67.4230769230769
26045,Ludovic Genest,1278,62.95
26051,Renaud Cohade,1298,73.1764705882353
26052,Laurent Bonnart,701,71.1875
26057,Guillaume Loriot,661,65.6666666666667
26065,Stephane Besle,1254,58.9130434782609
26066,Kamil Zayatte,494,66.9411764705882
26078,Flavien La Postollec,594,64.4545454545455
26085,Alain Cantareil,546,64.7777777777778
26092,Joao Paulo,228,63.75
26096,Clarence Seedorf,1475,80.9444444444445
26098,Kakha Kaladze,642,78.5
26099,Paolo Maldini,368,79.5
26107,Franck Beria,1268,73.6666666666667
26108,Younes Kaboul,1375,77.56
26109,Baptiste Martin,651,64.3
26111,Bacary Sagna,2039,80.4705882352941
26112,Benoit Cheyrou,1448,75.8947368421053
26113,Thomas Kahlenberg,1960,73.7
26114,Lionel Mathis,1000,68.5
26115,Garra Dembele,621,69.8888888888889
26116,Luigi Pieroni,741,68.6363636363636
26117,Mathieu Valverde,361,68.6666666666667
26118,Florian Marange,919,67.1666666666667
26119,Marc Planus,1111,76.0
26120,Alejandro Alonso,599,72.7
26121,Pierre Ducasse,793,67.1428571428571
26123,Jean-Claude Darcheville,425,72.5
26126,Yohann Pele,433,73.5714285714286
26127,Gregory Cerdan,548,68.4166666666667
26130,Tulio de Melo,1042,74.0
26132,James Fanchone,947,66.5
26136,Adama Coulibaly,778,71.5263157894737
26137,Nicolas Gillet,561,68.25
26138,Hilton,1533,77.2916666666667
26139,Yohan Demont,664,69.1
26141,Fabien Laurenti,428,66.875
26142,Carlos Henrique,1104,75.0555555555556
26143,"Daniel Cousin,20",409,75.8333333333333
26144,Jussie,1138,75.4
26145,Olivier Thomert,838,70.5
26146,Seydou Keita,1696,78.3846153846154
26148,Efstathios Tavlaridis,422,75.2222222222222
26149,Gregory Tafforeau,589,73.8888888888889
26150,Gregory Malicki,486,68.5555555555556
26151,Kevin Mirallas,1825,77.44
26154,Mathieu Debuchy,1442,77.9047619047619
26155,Mathieu Bodmer,2641,76.6470588235294
26156,Nicolas Fauvergue,1120,66.6315789473684
26157,Rafael Schmitz,463,72.75
26159,Stephane Dumont,526,69.7777777777778
26160,Yohan Cabaye,2278,79.3448275862069
26161,Claudio Cacapa,578,73.625
26162,Francois Clerc,1154,74.1052631578947
26163,Hatem Ben Arfa,3045,79.7368421052632
26164,Joan Hartock,335,63.7647058823529
26165,John Carew,775,79.0
